DATATIME,WINDSPEED,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,TARGET
6/1/2021 09:15:00,8.7,31,11.5,56,1020,26312.0
6/1/2021 09:30:00,8.5,33,11.8,55,1020,22039.0
6/1/2021 09:45:00,8.3,34,12.2,54,1020,21251.0
6/1/2021 10:00:00,8.2,36,12.5,53,1020,23951.0
6/1/2021 10:15:00,8.2,36,12.8,52,1020,27346.0
6/1/2021 10:30:00,8.1,36,13.1,51,1020,29499.0
6/1/2021 10:45:00,8.1,37,13.4,51,1019,30321.0
6/1/2021 11:00:00,8.0,38,13.7,50,1019,25618.0
6/1/2021 11:15:00,8.0,38,13.9,50,1019,24272.0
6/1/2021 11:30:00,7.9,38,14.1,49,1019,27323.0
6/1/2021 11:45:00,7.9,39,14.3,49,1018,27335.0
6/1/2021 12:00:00,7.8,40,14.5,48,1018,19383.0
6/1/2021 12:15:00,7.7,40,14.6,48,1018,22263.0
6/1/2021 12:30:00,7.7,41,14.7,48,1018,19774.0
6/1/2021 12:45:00,7.7,41,14.8,48,1017,17918.0
6/1/2021 13:00:00,7.6,42,14.9,48,1017,15686.0
6/1/2021 13:15:00,7.7,41,14.9,48,1017,11151.0
6/1/2021 13:30:00,7.8,41,14.8,48,1017,12066.0
6/1/2021 13:45:00,7.8,40,14.8,49,1017,10768.0
6/1/2021 14:00:00,7.9,39,14.7,49,1017,11643.0
6/1/2021 14:15:00,7.9,39,14.6,49,1017,12174.0
6/1/2021 14:30:00,8.0,39,14.4,50,1017,12487.0
6/1/2021 14:45:00,8.0,39,14.2,50,1016,14513.0
6/1/2021 15:00:00,8.2,40,14.0,51,1016,12812.0
6/1/2021 15:15:00,8.2,40,13.8,51,1016,15853.0
6/1/2021 15:30:00,8.2,40,13.5,52,1016,14051.0
6/1/2021 15:45:00,8.3,40,13.3,53,1017,14331.0
6/1/2021 16:00:00,8.3,40,13.0,54,1017,17017.0
6/1/2021 16:15:00,8.3,40,12.8,55,1017,18010.0
6/1/2021 16:30:00,8.2,39,12.5,56,1017,19042.0
6/1/2021 16:45:00,8.1,39,12.2,57,1017,18094.0
6/1/2021 17:00:00,8.0,38,11.9,58,1017,19943.0
6/1/2021 17:15:00,8.0,38,11.6,59,1017,21368.0
6/1/2021 17:30:00,8.2,39,11.3,60,1017,20257.0
6/1/2021 17:45:00,8.3,38,11.1,61,1017,19069.0
6/1/2021 18:00:00,8.4,38,10.8,62,1017,18966.0
6/1/2021 18:15:00,8.4,38,10.7,62,1017,20413.0
6/1/2021 18:30:00,8.5,38,10.6,63,1017,20190.0
6/1/2021 18:45:00,8.6,38,10.5,64,1017,20012.0
6/1/2021 19:00:00,8.7,38,10.4,65,1017,17414.0
6/1/2021 19:15:00,8.8,37,10.4,65,1017,15829.0
6/1/2021 19:30:00,8.9,37,10.4,65,1017,13821.0
6/1/2021 19:45:00,8.9,36,10.4,65,1018,13000.0
6/1/2021 20:00:00,9.0,36,10.4,65,1018,11858.0
6/1/2021 20:15:00,9.1,36,10.4,65,1018,11349.0
6/1/2021 20:30:00,9.2,35,10.4,65,1018,11791.0
6/1/2021 20:45:00,9.1,35,10.5,65,1018,14456.0
6/1/2021 21:00:00,9.2,34,10.5,65,1018,14484.0
6/1/2021 21:15:00,9.3,34,10.5,65,1018,12560.0
6/1/2021 21:30:00,9.3,33,10.5,65,1018,15663.0
6/1/2021 21:45:00,9.4,33,10.4,65,1018,15509.0
6/1/2021 22:00:00,9.4,32,10.4,65,1018,14585.0
6/1/2021 22:15:00,9.4,32,10.4,65,1018,10617.0
6/1/2021 22:30:00,9.4,32,10.3,65,1018,12672.0
6/1/2021 22:45:00,9.3,32,10.3,65,1018,15422.0
6/1/2021 23:00:00,9.3,32,10.2,65,1018,15084.0
6/1/2021 23:15:00,9.3,32,10.2,65,1018,17663.0
6/1/2021 23:30:00,9.3,32,10.2,65,1018,19376.0
6/1/2021 23:45:00,9.4,31,10.1,65,1018,20191.0
7/1/2021 00:00:00,8.6,28,9.8,72,1019,25119.0
7/1/2021 00:15:00,8.6,28,9.8,72,1019,22303.0
7/1/2021 00:30:00,8.7,29,9.7,73,1019,22978.0
7/1/2021 00:45:00,8.7,30,9.6,73,1019,21632.0
7/1/2021 01:00:00,8.8,30,9.5,74,1019,24654.0
7/1/2021 01:15:00,8.9,30,9.5,74,1019,24075.0
7/1/2021 01:30:00,9.1,31,9.4,74,1019,23419.0
7/1/2021 01:45:00,9.2,31,9.3,75,1019,22287.0
7/1/2021 02:00:00,9.3,31,9.2,75,1019,25386.0
7/1/2021 02:15:00,9.3,31,9.2,75,1019,25979.0
7/1/2021 02:30:00,9.3,30,9.1,76,1019,28517.0
7/1/2021 02:45:00,9.2,31,9.0,76,1019,30002.0
7/1/2021 03:00:00,9.1,30,8.9,77,1019,31713.0
7/1/2021 03:15:00,9.1,30,8.8,77,1019,35378.0
7/1/2021 03:30:00,9.1,30,8.7,77,1019,27719.0
7/1/2021 03:45:00,9.1,30,8.6,76,1019,31374.0
7/1/2021 04:00:00,9.1,30,8.5,76,1019,28262.0
7/1/2021 04:15:00,9.1,30,8.5,76,1019,30166.0
7/1/2021 04:30:00,9.2,31,8.4,76,1019,24513.0
7/1/2021 04:45:00,9.2,31,8.3,75,1019,22768.0
7/1/2021 05:00:00,9.3,32,8.2,75,1019,26474.0
7/1/2021 05:15:00,9.3,32,8.2,75,1019,34434.0
7/1/2021 05:30:00,9.3,33,8.1,75,1019,31149.0
7/1/2021 05:45:00,9.4,34,8.0,74,1020,34513.0
7/1/2021 06:00:00,9.4,35,7.9,74,1020,34362.0
7/1/2021 06:15:00,9.5,36,7.9,74,1020,35820.0
7/1/2021 06:30:00,9.4,36,7.8,74,1020,43766.0
7/1/2021 06:45:00,9.5,37,7.7,74,1021,42211.0
7/1/2021 07:00:00,9.5,38,7.6,74,1021,41617.0
7/1/2021 07:15:00,9.5,38,7.5,74,1021,39773.0
7/1/2021 07:30:00,9.6,37,7.5,73,1021,40962.0
7/1/2021 07:45:00,9.6,38,7.6,73,1021,43964.0
7/1/2021 08:00:00,9.7,37,7.6,72,1021,39000.0
7/1/2021 08:15:00,9.7,37,7.6,72,1021,37124.0
7/1/2021 08:30:00,9.8,38,7.6,71,1021,38521.0
7/1/2021 08:45:00,9.8,38,7.7,70,1022,40131.0
7/1/2021 09:00:00,9.9,39,7.7,69,1022,41554.0
7/1/2021 09:15:00,9.9,39,7.7,69,1022,41262.0
7/1/2021 09:30:00,9.9,39,7.7,68,1022,46011.0
7/1/2021 09:45:00,9.9,38,7.7,68,1022,42705.0
7/1/2021 10:00:00,9.9,38,7.7,67,1022,32746.0
7/1/2021 10:15:00,9.9,38,7.6,67,1022,34583.0
7/1/2021 10:30:00,9.8,38,7.5,67,1022,37504.0
7/1/2021 10:45:00,9.7,37,7.4,66,1022,42011.0
7/1/2021 11:00:00,9.6,37,7.3,66,1022,43667.0
7/1/2021 11:15:00,9.6,37,7.2,66,1022,45084.0
7/1/2021 11:30:00,9.5,37,7.1,66,1022,44572.0
7/1/2021 11:45:00,9.4,36,7.0,66,1022,40412.0
7/1/2021 12:00:00,9.3,36,6.9,66,1022,44100.0
7/1/2021 12:15:00,9.3,36,6.8,66,1022,43764.0
7/1/2021 12:30:00,9.2,37,6.8,65,1022,41677.0
7/1/2021 12:45:00,9.2,37,6.9,64,1021,44403.0
7/1/2021 13:00:00,9.1,37,6.9,63,1021,43597.0
7/1/2021 13:15:00,9.1,37,6.9,62,1021,46785.0
7/1/2021 13:30:00,9.1,37,6.9,61,1021,44862.0
7/1/2021 13:45:00,9.0,38,6.8,61,1021,46591.0
7/1/2021 14:00:00,8.9,38,6.8,60,1021,48202.0
7/1/2021 14:15:00,8.9,38,6.8,60,1021,47749.0
7/1/2021 14:30:00,8.8,39,6.7,60,1021,46922.0
7/1/2021 14:45:00,8.8,39,6.6,59,1021,47067.0
7/1/2021 15:00:00,8.7,39,6.5,59,1021,47261.0
7/1/2021 15:15:00,8.7,39,6.4,59,1021,47820.0
7/1/2021 15:30:00,8.7,39,6.3,59,1021,47511.0
7/1/2021 15:45:00,8.7,39,6.2,58,1021,47856.0
7/1/2021 16:00:00,8.7,39,6.1,58,1021,47223.0
7/1/2021 16:15:00,8.7,39,6.0,58,1021,48088.0
7/1/2021 16:30:00,8.7,39,5.9,58,1021,46271.0
7/1/2021 16:45:00,8.6,39,5.8,58,1022,43956.0
7/1/2021 17:00:00,8.6,39,5.7,58,1022,44982.0
7/1/2021 17:15:00,8.6,39,5.6,58,1022,42031.0
7/1/2021 17:30:00,8.6,39,5.5,58,1022,41848.0
7/1/2021 17:45:00,8.5,39,5.4,57,1022,45330.0
7/1/2021 18:00:00,8.5,39,5.3,57,1022,46349.0
7/1/2021 18:15:00,8.5,39,5.3,57,1022,42072.0
7/1/2021 18:30:00,8.4,38,5.3,57,1022,40941.0
7/1/2021 18:45:00,8.3,38,5.3,56,1023,42404.0
7/1/2021 19:00:00,8.2,38,5.3,56,1023,43725.0
7/1/2021 19:15:00,8.2,38,5.3,56,1023,42532.0
7/1/2021 19:30:00,8.1,37,5.4,55,1023,41084.0
7/1/2021 19:45:00,8.0,37,5.4,54,1023,36455.0
7/1/2021 20:00:00,7.9,37,5.5,53,1023,37290.0
7/1/2021 20:15:00,7.9,37,5.5,53,1023,36768.0
7/1/2021 20:30:00,7.9,37,5.5,52,1023,35930.0
7/1/2021 20:45:00,7.9,36,5.6,51,1023,30903.0
7/1/2021 21:00:00,7.9,36,5.6,50,1023,32124.0
7/1/2021 21:15:00,7.9,36,5.6,50,1023,34152.0
7/1/2021 21:30:00,8.0,37,5.6,49,1023,34728.0
7/1/2021 21:45:00,8.0,37,5.5,48,1023,33884.0
7/1/2021 22:00:00,8.1,37,5.5,47,1023,32437.0
7/1/2021 22:15:00,8.1,37,5.5,47,1023,31609.0
7/1/2021 22:30:00,8.1,37,5.4,47,1023,35087.0
7/1/2021 22:45:00,8.1,36,5.3,47,1024,31109.0
7/1/2021 23:00:00,8.2,36,5.2,47,1024,30709.0
7/1/2021 23:15:00,8.2,36,5.1,47,1024,33294.0
7/1/2021 23:30:00,8.1,35,5.0,46,1024,32284.0
7/1/2021 23:45:00,8.1,34,5.0,46,1024,27096.0
8/1/2021 00:00:00,8.0,32,5.0,48,1023,29572.0
8/1/2021 00:15:00,8.0,32,5.0,48,1023,30331.0
8/1/2021 00:30:00,7.9,32,4.9,48,1023,29347.0
8/1/2021 00:45:00,7.8,34,4.7,48,1024,26184.0
8/1/2021 01:00:00,7.8,35,4.6,48,1024,22090.0
8/1/2021 01:15:00,7.8,35,4.6,48,1024,20972.0
8/1/2021 01:30:00,7.6,34,4.5,48,1024,22157.0
8/1/2021 01:45:00,7.5,35,4.4,47,1024,20844.0
8/1/2021 02:00:00,7.4,35,4.3,47,1024,16793.0
8/1/2021 02:15:00,7.4,35,4.2,47,1024,11715.0
8/1/2021 02:30:00,7.3,34,4.1,47,1024,15279.0
8/1/2021 02:45:00,7.3,34,4.0,47,1023,19437.0
8/1/2021 03:00:00,7.1,34,3.9,47,1023,19581.0
8/1/2021 03:15:00,7.1,34,3.9,47,1023,22499.0
8/1/2021 03:30:00,7.0,34,3.8,47,1023,21343.0
8/1/2021 03:45:00,7.0,36,4.0,50,1023,16936.0
8/1/2021 04:00:00,6.9,36,3.9,50,1023,14341.0
8/1/2021 04:15:00,6.9,36,3.9,50,1023,17059.0
8/1/2021 04:30:00,6.8,34,3.5,47,1023,15439.0
8/1/2021 04:45:00,6.7,35,3.4,46,1023,17435.0
8/1/2021 05:00:00,6.7,36,3.4,46,1023,14085.0
8/1/2021 05:15:00,6.7,36,3.3,46,1023,14563.0
8/1/2021 05:30:00,6.7,35,3.1,47,1023,16361.0
8/1/2021 05:45:00,6.6,34,3.0,47,1024,14312.0
8/1/2021 06:00:00,6.7,33,2.8,48,1024,16257.0
8/1/2021 06:15:00,6.7,33,2.7,48,1024,11774.0
8/1/2021 06:30:00,6.5,32,2.6,48,1024,13874.0
8/1/2021 06:45:00,6.5,32,2.6,48,1024,14292.0
8/1/2021 07:00:00,6.3,31,2.5,48,1024,15907.0
8/1/2021 07:15:00,6.3,31,2.6,47,1024,13794.0
8/1/2021 07:30:00,6.2,32,2.9,46,1024,13643.0
8/1/2021 07:45:00,6.3,33,3.1,45,1025,13705.0
8/1/2021 08:00:00,6.2,33,3.4,44,1025,8981.0
8/1/2021 08:15:00,6.3,33,3.7,42,1025,7465.0
8/1/2021 08:30:00,6.4,33,4.0,40,1025,6028.0
8/1/2021 08:45:00,6.6,32,4.3,39,1025,9948.0
8/1/2021 09:00:00,6.7,32,4.6,37,1025,10744.0
8/1/2021 09:15:00,6.6,32,4.9,40,1025,8552.0
8/1/2021 09:30:00,6.5,31,5.2,35,1025,8847.0
8/1/2021 09:45:00,6.3,31,5.5,34,1025,12066.0
8/1/2021 10:00:00,6.1,30,5.8,33,1025,11068.0
8/1/2021 10:15:00,6.0,29,6.1,32,1025,13349.0
8/1/2021 10:30:00,5.9,30,6.4,31,1025,14090.0
8/1/2021 10:45:00,5.8,31,6.8,30,1024,12698.0
8/1/2021 11:00:00,5.6,30,7.1,33,1024,9758.0
8/1/2021 11:15:00,5.5,32,7.5,32,1024,6565.0
8/1/2021 11:30:00,5.5,33,7.8,31,1024,8021.0
8/1/2021 11:45:00,5.4,35,8.1,30,1023,5577.0
8/1/2021 12:00:00,5.4,37,8.4,29,1023,6662.0
8/1/2021 12:15:00,5.3,38,8.6,29,1023,7097.0
8/1/2021 12:30:00,5.3,40,8.8,29,1023,5206.0
8/1/2021 12:45:00,5.4,42,9.0,28,1023,4781.0
8/1/2021 13:00:00,5.4,43,9.2,28,1023,4838.0
8/1/2021 13:15:00,5.5,45,9.3,28,1023,6428.0
8/1/2021 13:30:00,5.6,44,9.3,25,1023,8474.0
8/1/2021 13:45:00,5.7,49,9.4,28,1022,6830.0
8/1/2021 14:00:00,5.9,50,9.5,28,1022,11533.0
8/1/2021 14:15:00,6.1,52,9.4,28,1022,13109.0
8/1/2021 14:30:00,6.3,55,9.2,27,1022,18757.0
8/1/2021 14:45:00,6.7,58,8.9,30,1022,12494.0
8/1/2021 15:00:00,7.0,61,8.7,29,1022,12587.0
8/1/2021 15:15:00,7.3,62,8.4,30,1022,12744.0
8/1/2021 15:30:00,7.6,64,8.0,33,1022,10602.0
8/1/2021 15:45:00,7.8,65,7.6,33,1022,12970.0
8/1/2021 16:00:00,8.1,67,7.2,35,1022,13238.0
8/1/2021 16:15:00,8.3,67,6.8,37,1022,12301.0
8/1/2021 16:30:00,8.3,65,6.4,38,1022,9417.0
8/1/2021 16:45:00,8.2,64,6.0,40,1022,8742.0
8/1/2021 17:00:00,8.2,63,5.6,41,1022,8322.0
8/1/2021 17:15:00,8.2,60,5.3,43,1022,8483.0
8/1/2021 17:30:00,8.2,57,5.1,44,1022,10011.0
8/1/2021 17:45:00,8.0,53,4.8,45,1023,10473.0
8/1/2021 18:00:00,8.0,50,4.6,46,1023,10125.0
8/1/2021 18:15:00,7.9,46,4.5,46,1023,9135.0
8/1/2021 18:30:00,7.8,43,4.4,47,1023,9357.0
8/1/2021 18:45:00,7.6,40,4.3,48,1023,13471.0
8/1/2021 19:00:00,7.5,37,4.2,49,1023,17409.0
8/1/2021 19:15:00,7.3,34,4.0,49,1023,15062.0
8/1/2021 19:30:00,7.3,32,3.9,50,1023,13920.0
8/1/2021 19:45:00,7.2,29,3.8,51,1024,13568.0
8/1/2021 20:00:00,7.1,28,3.6,54,1024,13370.0
8/1/2021 20:15:00,7.0,24,3.6,52,1024,15527.0
8/1/2021 20:30:00,6.9,23,3.5,53,1024,14751.0
8/1/2021 20:45:00,6.7,22,3.4,53,1024,14091.0
8/1/2021 21:00:00,6.5,21,3.3,54,1024,17122.0
8/1/2021 21:15:00,6.5,19,3.2,54,1024,16259.0
8/1/2021 21:30:00,6.4,18,3.1,54,1024,18994.0
8/1/2021 21:45:00,6.5,16,3.1,55,1024,20823.0
8/1/2021 22:00:00,6.4,15,3.0,55,1024,17667.0
8/1/2021 22:15:00,6.4,14,3.0,55,1024,16464.0
8/1/2021 22:30:00,6.4,14,2.9,55,1024,16351.0
8/1/2021 22:45:00,6.3,14,2.8,56,1023,15173.0
8/1/2021 23:00:00,6.3,13,2.7,56,1023,13617.0
8/1/2021 23:15:00,6.3,13,2.7,56,1023,13932.0
8/1/2021 23:30:00,6.3,12,2.7,56,1023,13954.0
8/1/2021 23:45:00,6.3,11,2.6,56,1023,16736.0
9/1/2021 00:00:00,6.6,8,2.5,61,1023,15869.0
9/1/2021 00:15:00,6.7,8,2.5,61,1023,17954.0
9/1/2021 00:30:00,6.8,8,2.5,60,1023,17595.0
9/1/2021 00:45:00,6.9,8,2.5,60,1023,20601.0
9/1/2021 01:00:00,7.0,8,2.5,59,1023,18753.0
9/1/2021 01:15:00,7.2,8,2.5,59,1023,20873.0
9/1/2021 01:30:00,7.3,9,2.5,58,1023,20550.0
9/1/2021 01:45:00,7.4,9,2.6,58,1023,25996.0
9/1/2021 02:00:00,7.5,9,2.6,57,1023,20817.0
9/1/2021 02:15:00,7.6,10,2.6,57,1023,19075.0
9/1/2021 02:30:00,7.5,11,2.6,57,1023,17934.0
9/1/2021 02:45:00,7.5,12,2.5,57,1023,19205.0
9/1/2021 03:00:00,7.4,13,2.5,57,1023,19878.0
9/1/2021 03:15:00,7.4,13,2.5,57,1023,17657.0
9/1/2021 03:30:00,7.3,13,2.4,58,1023,19112.0
9/1/2021 03:45:00,7.2,14,2.3,58,1023,22186.0
9/1/2021 04:00:00,7.1,15,2.2,59,1023,18696.0
9/1/2021 04:15:00,7.1,15,2.1,59,1023,16895.0
9/1/2021 04:30:00,7.0,15,2.0,59,1023,15805.0
9/1/2021 04:45:00,7.0,15,1.9,60,1023,20866.0
9/1/2021 05:00:00,6.9,15,1.8,60,1023,23611.0
9/1/2021 05:15:00,6.9,15,1.8,60,1023,23357.0
9/1/2021 05:30:00,7.0,16,1.8,60,1023,24447.0
9/1/2021 05:45:00,7.1,16,1.7,59,1023,22556.0
9/1/2021 06:00:00,7.1,16,1.7,59,1023,26175.0
9/1/2021 06:15:00,7.1,16,1.7,59,1023,24034.0
9/1/2021 06:30:00,7.2,17,1.6,60,1023,23572.0
9/1/2021 06:45:00,7.2,17,1.6,60,1024,25506.0
9/1/2021 07:00:00,7.3,17,1.5,61,1024,28067.0
9/1/2021 07:15:00,7.3,17,1.7,60,1024,28549.0
9/1/2021 07:30:00,7.2,17,2.1,58,1024,25586.0
9/1/2021 07:45:00,7.1,16,2.6,57,1024,15646.0
9/1/2021 08:00:00,7.0,16,3.0,55,1024,12844.0
9/1/2021 08:15:00,7.0,17,3.4,52,1024,12773.0
9/1/2021 08:30:00,7.0,19,3.9,49,1024,11174.0
9/1/2021 08:45:00,7.0,23,4.3,45,1024,12816.0
9/1/2021 09:00:00,7.1,25,4.8,42,1024,12123.0
9/1/2021 09:15:00,7.1,28,5.2,39,1024,14188.0
9/1/2021 09:30:00,7.1,29,5.5,37,1024,16631.0
9/1/2021 09:45:00,7.0,31,5.9,35,1024,23184.0
9/1/2021 10:00:00,7.0,33,6.2,33,1024,22978.0
9/1/2021 10:15:00,7.0,34,6.6,31,1024,24148.0
9/1/2021 10:30:00,6.9,34,6.9,30,1024,23464.0
9/1/2021 10:45:00,6.8,34,7.2,29,1024,20962.0
9/1/2021 11:00:00,6.7,35,7.5,28,1024,15532.0
9/1/2021 11:15:00,6.6,35,7.8,27,1024,18127.0
9/1/2021 11:30:00,6.6,36,8.0,26,1024,15405.0
9/1/2021 11:45:00,6.6,36,8.3,25,1023,16314.0
9/1/2021 12:00:00,6.6,38,8.5,24,1023,13499.0
9/1/2021 12:15:00,6.6,38,8.7,24,1023,14833.0
9/1/2021 12:30:00,6.5,38,8.8,23,1023,13015.0
9/1/2021 12:45:00,6.5,39,9.0,23,1022,15444.0
9/1/2021 13:00:00,6.4,40,9.1,22,1022,23166.0
9/1/2021 13:15:00,6.5,41,9.2,22,1022,19924.0
9/1/2021 13:30:00,6.4,42,9.3,22,1022,26368.0
9/1/2021 13:45:00,6.4,43,9.3,23,1021,29592.0
9/1/2021 14:00:00,6.4,44,9.4,23,1021,32324.0
9/1/2021 14:15:00,6.6,46,9.3,23,1021,33477.0
9/1/2021 14:30:00,6.7,48,9.2,24,1021,35325.0
9/1/2021 14:45:00,7.0,50,9.1,24,1021,34792.0
9/1/2021 15:00:00,7.1,52,9.0,25,1021,38704.0
9/1/2021 15:15:00,7.4,53,8.7,26,1021,35651.0
9/1/2021 15:30:00,7.6,55,8.3,27,1021,38961.0
9/1/2021 15:45:00,7.9,56,8.0,29,1021,38842.0
9/1/2021 16:00:00,8.2,57,7.6,30,1021,40724.0
9/1/2021 16:15:00,8.4,58,7.2,32,1021,38894.0
9/1/2021 16:30:00,8.4,58,6.8,33,1021,38497.0
9/1/2021 16:45:00,8.4,58,6.4,35,1021,34891.0
9/1/2021 17:00:00,8.5,57,6.0,36,1021,37408.0
9/1/2021 17:15:00,8.4,56,5.7,38,1021,36869.0
9/1/2021 17:30:00,8.4,53,5.4,39,1021,34342.0
9/1/2021 17:45:00,8.3,50,5.1,41,1022,37708.0
9/1/2021 18:00:00,8.3,47,4.8,42,1022,39640.0
9/1/2021 18:15:00,8.1,45,4.6,44,1022,39765.0
9/1/2021 18:30:00,8.0,43,4.5,45,1022,43394.0
9/1/2021 18:45:00,7.9,41,4.3,46,1022,38830.0
9/1/2021 19:00:00,7.7,39,4.2,47,1022,35444.0
9/1/2021 19:15:00,7.6,37,4.1,49,1022,35270.0
9/1/2021 19:30:00,7.4,36,4.0,50,1022,33594.0
9/1/2021 19:45:00,7.3,34,4.0,51,1023,32575.0
9/1/2021 20:00:00,7.2,32,3.9,52,1023,33769.0
9/1/2021 20:15:00,7.2,30,3.9,52,1023,32454.0
9/1/2021 20:30:00,7.1,28,3.8,53,1023,28841.0
9/1/2021 20:45:00,7.1,26,3.8,54,1023,31847.0
9/1/2021 21:00:00,7.1,23,3.7,55,1023,32712.0
9/1/2021 21:15:00,7.1,22,3.7,55,1023,32515.0
9/1/2021 21:30:00,7.1,22,3.7,56,1023,34912.0
9/1/2021 21:45:00,7.2,21,3.7,56,1023,35520.0
9/1/2021 22:00:00,7.2,20,3.7,57,1023,34233.0
9/1/2021 22:15:00,7.2,19,3.7,57,1023,33763.0
9/1/2021 22:30:00,7.3,18,3.7,57,1023,36939.0
9/1/2021 22:45:00,7.3,17,3.6,58,1024,33219.0
9/1/2021 23:00:00,7.4,16,3.6,58,1024,36282.0
9/1/2021 23:15:00,7.5,16,3.6,58,1024,34920.0
9/1/2021 23:30:00,7.6,15,3.5,58,1024,39222.0
9/1/2021 23:45:00,7.6,14,3.5,57,1024,37325.0
10/1/2021 00:00:00,7.7,13,3.3,60,1023,41061.0
10/1/2021 00:15:00,7.7,13,3.3,60,1023,35021.0
10/1/2021 00:30:00,7.8,13,3.3,59,1023,40156.0
10/1/2021 00:45:00,7.8,13,3.4,59,1023,38321.0
10/1/2021 01:00:00,7.9,12,3.4,58,1023,37051.0
10/1/2021 01:15:00,7.9,12,3.4,58,1023,34866.0
10/1/2021 01:30:00,7.9,12,3.4,58,1023,34409.0
10/1/2021 01:45:00,7.9,12,3.5,58,1023,39953.0
10/1/2021 02:00:00,7.9,12,3.5,58,1023,37060.0
10/1/2021 02:15:00,7.9,12,3.5,58,1023,38573.0
10/1/2021 02:30:00,7.9,12,3.5,58,1023,36840.0
10/1/2021 02:45:00,7.8,13,3.6,58,1023,40814.0
10/1/2021 03:00:00,7.8,13,3.6,58,1023,35950.0
10/1/2021 03:15:00,7.9,14,3.6,58,1023,39726.0
10/1/2021 03:30:00,8.1,14,3.6,58,1023,37864.0
10/1/2021 03:45:00,8.3,15,3.6,58,1022,36864.0
10/1/2021 04:00:00,8.4,15,3.6,58,1022,35996.0
10/1/2021 04:15:00,8.5,16,3.6,58,1022,39466.0
10/1/2021 04:30:00,8.5,16,3.6,57,1022,38976.0
10/1/2021 04:45:00,8.5,16,3.5,56,1022,38402.0
10/1/2021 05:00:00,8.6,17,3.5,55,1022,35627.0
10/1/2021 05:15:00,8.6,16,3.5,55,1022,37080.0
10/1/2021 05:30:00,8.7,15,3.5,55,1022,40686.0
10/1/2021 05:45:00,8.8,15,3.4,54,1022,35964.0
10/1/2021 06:00:00,8.9,14,3.4,54,1022,38836.0
10/1/2021 06:15:00,8.8,13,3.4,54,1022,39812.0
10/1/2021 06:30:00,8.9,14,3.4,54,1022,39686.0
10/1/2021 06:45:00,8.9,14,3.5,55,1023,42562.0
10/1/2021 07:00:00,9.0,14,3.5,55,1023,39986.0
10/1/2021 07:15:00,9.0,14,3.7,55,1023,43390.0
10/1/2021 07:30:00,9.0,13,4.0,54,1023,42352.0
10/1/2021 07:45:00,9.0,13,4.3,54,1023,42324.0
10/1/2021 08:00:00,9.1,13,4.6,53,1023,41776.0
10/1/2021 08:15:00,9.1,13,5.0,53,1023,41673.0
10/1/2021 08:30:00,9.1,15,5.4,52,1023,40420.0
10/1/2021 08:45:00,9.1,17,5.9,51,1024,39471.0
10/1/2021 09:00:00,9.0,18,6.3,50,1024,39524.0
10/1/2021 09:15:00,9.1,21,6.7,49,1024,41464.0
10/1/2021 09:30:00,9.2,24,7.1,48,1024,41042.0
10/1/2021 09:45:00,9.4,28,7.4,47,1024,37975.0
10/1/2021 10:00:00,9.6,31,7.8,46,1024,36347.0
10/1/2021 10:15:00,9.7,34,8.2,46,1024,38023.0
10/1/2021 10:30:00,9.6,35,8.5,45,1024,36112.0
10/1/2021 10:45:00,9.5,36,8.8,45,1023,39974.0
10/1/2021 11:00:00,9.5,37,9.1,44,1023,36624.0
10/1/2021 11:15:00,9.5,38,9.3,44,1023,32549.0
10/1/2021 11:30:00,9.3,38,9.4,44,1023,22329.0
10/1/2021 11:45:00,9.2,37,9.5,44,1023,20586.0
10/1/2021 12:00:00,9.1,37,9.6,44,1023,19868.0
10/1/2021 12:15:00,8.9,37,9.6,44,1023,17507.0
10/1/2021 12:30:00,8.8,37,9.6,44,1023,16069.0
10/1/2021 12:45:00,8.6,37,9.7,44,1022,12617.0
10/1/2021 13:00:00,8.5,37,9.7,44,1022,13726.0
10/1/2021 13:15:00,8.4,37,9.8,44,1022,12694.0
10/1/2021 13:30:00,8.3,38,9.9,44,1022,13861.0
10/1/2021 13:45:00,8.3,37,10.0,43,1021,14645.0
10/1/2021 14:00:00,8.2,38,10.1,43,1021,14129.0
10/1/2021 14:15:00,8.2,38,10.1,43,1021,16047.0
10/1/2021 14:30:00,8.2,38,10.0,43,1021,21124.0
10/1/2021 14:45:00,8.3,37,10.0,44,1020,21463.0
10/1/2021 15:00:00,8.3,37,9.9,44,1020,22814.0
10/1/2021 15:15:00,8.2,37,9.8,44,1020,21727.0
10/1/2021 15:30:00,8.2,36,9.6,45,1020,21480.0
10/1/2021 15:45:00,8.2,35,9.5,46,1021,19228.0
10/1/2021 16:00:00,8.1,34,9.3,47,1021,14901.0
10/1/2021 16:15:00,8.0,33,9.1,47,1021,11238.0
10/1/2021 16:30:00,7.9,32,8.8,48,1021,11516.0
10/1/2021 16:45:00,7.9,31,8.5,49,1021,9964.0
10/1/2021 17:00:00,7.8,30,8.2,50,1021,11065.0
10/1/2021 17:15:00,7.7,29,7.8,50,1021,14009.0
10/1/2021 17:30:00,7.8,27,7.5,50,1021,16210.0
10/1/2021 17:45:00,8.0,24,7.1,51,1021,16344.0
10/1/2021 18:00:00,8.1,22,6.8,51,1021,20633.0
10/1/2021 18:15:00,8.2,22,6.5,51,1021,21901.0
10/1/2021 18:30:00,8.3,21,6.3,51,1021,22625.0
